iter	MAE	RMSE
1009	0.43929162	0.5989623056
1010	0.4392452846	0.5989153965
1011	0.4391811476	0.5988419517
1012	0.4391370667	0.5987814062
1013	0.4390038952	0.5986253034
1014	0.4389047588	0.5985076111
1015	0.4387623209	0.5983292819
1016	0.4386805555	0.5982486586
1017	0.4385566514	0.5980940358
1018	0.4384701053	0.5979888492
1019	0.4383977563	0.5979006934
1020	0.4382245537	0.5977245098
1021	0.4381867114	0.5976792291
1022	0.4380717429	0.5975388923
1023	0.43805252	0.5975161204
1024	0.4379424853	0.597382286
1025	0.4378914469	0.5973142445
1026	0.4378000071	0.5972158008
1027	0.4377806289	0.5971975636
1028	0.4377646575	0.5971779548
1029	0.4376767299	0.5970977603
1030	0.4375212918	0.5968972498
1031	0.4374377571	0.5968022808
1032	0.437371268	0.5967301848
1033	0.4372674455	0.5966137893
1034	0.4371429397	0.5964785825
1035	0.4370764758	0.5964003485
1036	0.4370038073	0.5963109398
1037	0.436915708	0.5962001326
1038	0.4368817	0.5961652361
1039	0.4367642264	0.5960426171
1040	0.436730202	0.5960099641
1041	0.4366893651	0.5959691575
1042	0.4366690432	0.5959482524
1043	0.4366395953	0.5959081432
1044	0.4365537453	0.5958125982
1045	0.4364797925	0.5957180559
1046	0.4363833961	0.5956065174
1047	0.436279277	0.5954888148
1048	0.4362386734	0.5954399744
1049	0.4362121936	0.5954136388
1050	0.4361809531	0.595377065
1051	0.4360088255	0.5951637848
1052	0.4358692038	0.5950005608
1053	0.4357632686	0.5948761081
1054	0.4356698123	0.5947541873
1055	0.4356071276	0.594694289
1056	0.4355743528	0.5946622993
1057	0.4354194784	0.5944978829
1058	0.4352803275	0.5943358311
1059	0.4351551062	0.5941779193
1060	0.4349783772	0.5939744204
1061	0.4349329241	0.5939243934
1062	0.4348579293	0.5938429044
1063	0.4347795754	0.5937562485
1064	0.4346806256	0.5936266269
1065	0.4345485175	0.5934677161
1066	0.4344825639	0.5933883303
1067	0.4343411954	0.5932329823
1068	0.4342148469	0.5930800546
1069	0.4341462736	0.5929944629
1070	0.4340546134	0.5928956984
1071	0.433983819	0.5927995749
1072	0.433961095	0.5927743747
1073	0.4338916541	0.5927036583
1074	0.4338606192	0.5926716015
1075	0.4337591639	0.5925787444
1076	0.4337200481	0.5925301002
1077	0.433682152	0.5924933616
1078	0.433620432	0.5924147148
1079	0.4335414866	0.5923227541
1080	0.4334813451	0.5922599864
1081	0.4333824424	0.5921422955
1082	0.4333081567	0.5920558942
1083	0.4332527776	0.5919922684
1084	0.4331121777	0.5918413744
1085	0.4330010878	0.5917069258
1086	0.4328636675	0.5915685801
1087	0.432780849	0.5914725593
1088	0.4326283353	0.5913757515
1089	0.4325790669	0.5913272721
1090	0.4325506974	0.5912918886
1091	0.432503164	0.5912358511
1092	0.4324076052	0.5911205485
1093	0.4323282549	0.5910371632
1094	0.4322300638	0.5909333812
1095	0.4320774436	0.5907692552
1096	0.4319400692	0.5906055978
1097	0.4317834709	0.5904310508
1098	0.4316563153	0.5902844836
1099	0.4315949937	0.5902042277
1100	0.4314639628	0.5900431462
1101	0.4313891668	0.5899446443
1102	0.4313256708	0.5898718336
1103	0.4312168668	0.5897331396
1104	0.4310757665	0.5895561365
1105	0.4310222287	0.5895028989
1106	0.4309112931	0.5893892476
1107	0.4308851882	0.5893615947
1108	0.4308556282	0.5893264022
1109	0.4307582631	0.5892034491
1110	0.4307092153	0.5891507403
1111	0.4306728285	0.5891056405
1112	0.4305690238	0.5889936618
1113	0.4305338897	0.5889540495
1114	0.4304755031	0.5888838287
1115	0.4303408709	0.5887306543
1116	0.4302959597	0.5886739753
1117	0.4302668954	0.5886365159
1118	0.4301578336	0.5885113131
1119	0.4300650825	0.588398098
1120	0.4300046117	0.588322065
1121	0.4299091169	0.5882106084
1122	0.4298858064	0.5881838291
1123	0.4298446508	0.5881415894
1124	0.4297709509	0.588054575
1125	0.4296219259	0.58786848
1126	0.4295613281	0.5878010403
1127	0.4294124448	0.5876169267
1128	0.4293511278	0.5875517468
1129	0.4292963333	0.5874807664
1130	0.429175488	0.587350501
1131	0.4291124326	0.5872834996
1132	0.4290141785	0.58716949
1133	0.4289633452	0.5871151014
1134	0.4288331403	0.5869660414
1135	0.4287449088	0.5868663352
1136	0.4286186678	0.5867178917
1137	0.4284990036	0.5865738688
1138	0.4283378727	0.5863849605
1139	0.4282469521	0.5862584988
1140	0.4281778025	0.5861719852
1141	0.4281648745	0.5861577608
1142	0.428048865	0.5860409224
1143	0.4279871923	0.5859574818
1144	0.4278493461	0.5858090146
1145	0.4277264366	0.5856723855
1146	0.4276114634	0.5855698377
1147	0.4275216819	0.5854601005
1148	0.4274684882	0.5853987622
1149	0.4274040302	0.5853245174
1150	0.4273705617	0.5852888469
1151	0.4271783494	0.5850777772
1152	0.426991573	0.5848513087
1153	0.4269634718	0.5848200035
1154	0.4269191524	0.5847685962
1155	0.4267932588	0.584622326
1156	0.4267650563	0.5845862
1157	0.4266726723	0.5844707921
1158	0.4264595534	0.5842964973
1159	0.4263771417	0.5842016903
1160	0.4263436722	0.5841655387
1161	0.426254865	0.584074306
1162	0.4261542179	0.5839605705
1163	0.4261276424	0.5839355562
1164	0.4260745075	0.5838616725
1165	0.4259950415	0.5837740481
1166	0.4259462592	0.5837211162
1167	0.4258614492	0.5836177088
1168	0.4258368346	0.5835917246
1169	0.4258269573	0.5835806104
1170	0.4257514919	0.5834946779
1171	0.4256933756	0.5834298088
1172	0.4256650883	0.5834035428
1173	0.4256160612	0.5833469381
1174	0.4254758913	0.5831769046
1175	0.4253651267	0.5830491513
1176	0.4253284427	0.583009536
1177	0.4252379285	0.582894644
1178	0.4251623588	0.5828004735
1179	0.4251216382	0.5827597755
1180	0.4250020467	0.5826298806
1181	0.4249616631	0.5825716681
1182	0.4248814764	0.5824656449
1183	0.4247460862	0.5822941438
1184	0.4246238576	0.5821415829
1185	0.4245120958	0.5820253231
1186	0.4243376025	0.5818131838
1187	0.4242853872	0.5817458961
1188	0.4242242362	0.5816842472
1189	0.4241166353	0.5815541325
1190	0.4240342373	0.581459823
1191	0.4240229716	0.581448829
1192	0.423957919	0.5813701252
1193	0.4238628165	0.5812648633
1194	0.423783978	0.5811741315
1195	0.4236609908	0.5810278388
1196	0.4236016804	0.5809515201
1197	0.4235752501	0.5809219996
1198	0.4234227672	0.5807511322
1199	0.4233746731	0.5806915443
1200	0.4233160348	0.5806332247
1201	0.4232277925	0.580537098
1202	0.4231720405	0.5804753241
1203	0.4230543621	0.5803363492
1204	0.4230046794	0.5802773551
1205	0.4229734263	0.580244319
1206	0.4229331164	0.5802039326
1207	0.4228568273	0.5801148891
1208	0.4227983558	0.5800440117
1209	0.4227262094	0.5799637575
1210	0.4227048035	0.5799448414
1211	0.4226634441	0.5799013179
1212	0.4226025796	0.5798428697
1213	0.422553641	0.5797919721
1214	0.4223776822	0.5795926038
1215	0.4222488831	0.5794313947
1216	0.42220368	0.5793844539
1217	0.4221335185	0.5793004309
1218	0.42206755	0.5792190681
1219	0.4218914735	0.5790425704
1220	0.4217528999	0.5788744329
1221	0.4216725033	0.5787781435
1222	0.4216424611	0.5787411081
1223	0.4216158331	0.578709242
1224	0.4215540303	0.5786356884
1225	0.4215069631	0.5785793274
1226	0.4214452549	0.5785002066
1227	0.421325241	0.578366374
1228	0.421308163	0.5783440912
1229	0.421299688	0.5783358084
1230	0.4212180947	0.5782668019
1231	0.4211196853	0.578145915
1232	0.4210771855	0.5780969216
1233	0.4209877769	0.5779884182
1234	0.420952427	0.577943208
1235	0.4208428204	0.5778152199
1236	0.4207492732	0.5777064539
1237	0.4206714361	0.5776186703
1238	0.4206363799	0.5775771017
1239	0.4205758833	0.5775001328
1240	0.4204590625	0.5773593678
1241	0.4204219252	0.5773122222
1242	0.4203663117	0.5772435174
1243	0.4202618621	0.5771253781
1244	0.4202131668	0.5770723538
1245	0.4201647409	0.5770159932
1246	0.4201207442	0.5769655309
1247	0.4199673905	0.5767817197
1248	0.4199409362	0.5767525549
1249	0.4197492313	0.5765249484
1250	0.4197202389	0.576495108
1251	0.4196586383	0.5764378534
1252	0.4195397202	0.5762991482
1253	0.4194540744	0.5761971621
1254	0.4192621332	0.5759779425
1255	0.4192245347	0.575935071
1256	0.4191675134	0.5758759005
1257	0.4191188936	0.5758229384
1258	0.4190540143	0.5757527023
1259	0.4189770466	0.5756608034
1260	0.4188582344	0.575524629
1261	0.4187593089	0.5754040973
1262	0.4186549123	0.5752893388
1263	0.4185496386	0.5751686673
1264	0.4184501758	0.5750349758
1265	0.4184336838	0.5750152355
1266	0.4183765778	0.574960285
1267	0.418300201	0.5748786101
1268	0.4182153928	0.5747746875
1269	0.4181671344	0.5747135348
1270	0.4180597466	0.5745867694
1271	0.4179889866	0.574506902
1272	0.4179451558	0.5744591957
1273	0.4178997309	0.5744114943
1274	0.4178126987	0.5742999581
1275	0.4177648799	0.5742518646
1276	0.4177201452	0.5741967204
1277	0.4176713217	0.5741411888
1278	0.4176406919	0.574106744
1279	0.4175935686	0.5740586482
1280	0.4175555454	0.5740076094
1281	0.4174986381	0.5739515932
1282	0.4174233783	0.5738672941
1283	0.4172296506	0.5736545402
1284	0.4171751307	0.5735851573
1285	0.4170376995	0.5734200738
1286	0.4168888665	0.5732380189
1287	0.4168179832	0.5731546698
1288	0.4167077261	0.5730488613
1289	0.4166435967	0.5729793725
1290	0.4165535235	0.5728709307
1291	0.416453028	0.5727497997
1292	0.416364746	0.5726448687
1293	0.4162858987	0.5725564536
1294	0.4161832766	0.5724356012
1295	0.4160811277	0.5723182799
1296	0.4160411988	0.5722783076
1297	0.4159994572	0.5722340239
1298	0.4158990765	0.5721227335
1299	0.4157987916	0.5720179511
1300	0.4156805439	0.5718731178
1301	0.4156429756	0.5718320867
1302	0.4156071069	0.5717978423
1303	0.4154986913	0.5716749456
1304	0.4154486276	0.5716190386
1305	0.4153832817	0.5715446087
1306	0.4153184464	0.5714693985
1307	0.4152190995	0.57136428
1308	0.4151563212	0.5712848903
1309	0.4151387103	0.5712687357
1310	0.415104294	0.5712312026
1311	0.4150136679	0.5711157546
1312	0.4149310999	0.5710051207
1313	0.4148141268	0.5708730952
1314	0.4147278105	0.5707663905
1315	0.4146587195	0.5706866487
1316	0.4145764877	0.5705804912
1317	0.414527907	0.5705303479
1318	0.4144608624	0.5704394051
1319	0.4143990072	0.5703707201
1320	0.4143574257	0.5703154713
1321	0.4143136467	0.5702647472
1322	0.4142758048	0.5702167946
1323	0.4142291907	0.5701558475
1324	0.414159182	0.5700793717
1325	0.4140587647	0.5699772919
1326	0.4140481893	0.569965458
1327	0.4140131067	0.5699408543
1328	0.4139299014	0.5698587818
1329	0.413811575	0.5697373641
1330	0.4137258462	0.5696387639
1331	0.413682421	0.5695904963
1332	0.4135939175	0.5694737507
1333	0.4135652282	0.5694369349
1334	0.4135388178	0.5694112162
1335	0.4134806104	0.5693442726
1336	0.4134448011	0.5693045246
1337	0.4132769383	0.5691192684
1338	0.4131826303	0.5690143722
1339	0.4130775567	0.5688873221
1340	0.4129935911	0.5687769956
1341	0.4129051654	0.5686683005
1342	0.4128196298	0.5685663722
1343	0.4127581493	0.5684919549
1344	0.4126556629	0.5683673981
1345	0.4125795987	0.5682734698
1346	0.4124865908	0.568160686
1347	0.4123965491	0.5680532815
1348	0.4123102814	0.5679567048
1349	0.4121891787	0.5678275639
1350	0.4121565241	0.5677900981
1351	0.4121235292	0.5677652574
1352	0.4120768149	0.5677193761
1353	0.4120554199	0.5676991204
1354	0.4119833305	0.5676073207
1355	0.4119342145	0.5675515493
1356	0.4118014759	0.5674161394
1357	0.4117560524	0.5673648295
1358	0.4117156595	0.5673173365
1359	0.4116713852	0.5672729545
1360	0.4115965982	0.5671934136
1361	0.4115194317	0.5671199698
1362	0.4114824565	0.5670762072
1363	0.4114118921	0.5669938521
1364	0.4112624304	0.5668435067
1365	0.4111495616	0.5667138338
1366	0.4110418114	0.5665959314
1367	0.4109886299	0.5665301195
1368	0.4109134115	0.5664559332
1369	0.4108119258	0.5663478463
1370	0.4107698233	0.5663019704
1371	0.4107471531	0.5662765254
1372	0.4106145819	0.5661102911
1373	0.4106034706	0.5661017657
1374	0.4105319285	0.5660229156
1375	0.4104700974	0.565951983
1376	0.4104418828	0.5659217823
1377	0.4104148118	0.5658928903
1378	0.4103437693	0.5658109649
1379	0.4102988403	0.5657564722
1380	0.4102242806	0.5656748729
1381	0.4101312626	0.5655725913
1382	0.4100724061	0.565494907
1383	0.4099987309	0.565408433
1384	0.4098981902	0.5653182554
1385	0.4098336174	0.5652301499
1386	0.4097947382	0.5651867788
1387	0.4096847	0.5650527044
1388	0.4095890432	0.5649475708
1389	0.4095047426	0.5648392478
1390	0.4094321573	0.5647475762
1391	0.4093746043	0.5646905254
1392	0.4093027818	0.5646078635
1393	0.4092817798	0.5645870036
1394	0.4092009699	0.5644908164
1395	0.4091256918	0.5644123665
1396	0.4090688431	0.564343151
1397	0.4090265679	0.5642983377
1398	0.4089479821	0.5642007899
1399	0.4089106664	0.5641613173
1400	0.4087541794	0.5639840414
1401	0.4086352304	0.5638571946
1402	0.4084941597	0.5637017919
1403	0.4084117002	0.5636110096
1404	0.4083967798	0.5635949005
1405	0.4083384102	0.563522563
1406	0.4082964429	0.5634734878
1407	0.4082463449	0.5634101056
1408	0.4081436671	0.5632873417
1409	0.408012664	0.5631272007
1410	0.4079389024	0.5630396395
1411	0.4078379927	0.5629156416
1412	0.4077750507	0.5628454617
1413	0.4076976224	0.56276278
1414	0.4076276536	0.5626843149
1415	0.407555439	0.5626017463
1416	0.4075320823	0.5625800441
1417	0.4074761243	0.562517438
1418	0.407393027	0.5624236146
1419	0.4073724437	0.5623956381
1420	0.407283508	0.5622948178
1421	0.4072214875	0.5622211191
1422	0.4071589912	0.5621436841
1423	0.4071137815	0.5620999925
1424	0.4070638377	0.5620402675
1425	0.4070401537	0.5620038503
1426	0.406973067	0.5619289261
1427	0.4069148883	0.5618706672
1428	0.4068686481	0.5618262988
1429	0.4068374831	0.5617824266
1430	0.4068010059	0.5617475117
1431	0.4067048119	0.5616369283
1432	0.4066784157	0.5616096028
1433	0.406615181	0.5615370371
1434	0.4065886269	0.5615026382
1435	0.406531635	0.5614438972
1436	0.406436792	0.5613357492
1437	0.4063378194	0.5612207785
1438	0.4062637819	0.561114657
1439	0.4062009116	0.5610421583
1440	0.4060888349	0.5609131976
1441	0.4060155324	0.5608283337
1442	0.4058998979	0.5606855909
1443	0.4058139436	0.5605798516
1444	0.4057414319	0.5604920799
1445	0.4057044261	0.5604413339
1446	0.405637623	0.5603706239
1447	0.4055494114	0.5602635995
1448	0.4055234128	0.5602376216
1449	0.4055034736	0.5602162616
1450	0.4054771752	0.5601890836
1451	0.4054242262	0.5601205384
1452	0.4053973215	0.5600882649
1453	0.4053450773	0.5600227392
1454	0.405296382	0.5599671655
1455	0.4052782133	0.5599444954
1456	0.4051604847	0.559791557
1457	0.4050799581	0.5597133252
1458	0.4050114671	0.5596403737
1459	0.4049949773	0.5596170379
1460	0.4049662825	0.5595840954
1461	0.404935792	0.5595516701
1462	0.4048574907	0.5594685482
1463	0.4048104935	0.5594180009
1464	0.4047309044	0.5593457499
1465	0.4047078992	0.5593215163
1466	0.4046611496	0.5592793063
1467	0.4045268387	0.5591174102
1468	0.4043997716	0.5589311456
1469	0.4043474738	0.5588748456
1470	0.4042501001	0.558778562
1471	0.4041810643	0.5586978491
1472	0.4041708424	0.5586855982
1473	0.4040654308	0.5585584344
1474	0.4039760487	0.5584635119
1475	0.4038632118	0.5583320258
1476	0.403763374	0.5582108253
1477	0.4037444921	0.558190599
1478	0.4036544738	0.5580793538
1479	0.4035520496	0.5579655309
1480	0.4034623565	0.5578613439
1481	0.4034104189	0.5578086199
1482	0.4033786012	0.5577745222
1483	0.4033221259	0.557720598
1484	0.4032774871	0.557675452
1485	0.4032137725	0.5576078812
1486	0.4031473198	0.5575287933
1487	0.4031263455	0.5575022716
1488	0.4030742797	0.5574389162
1489	0.403015298	0.5573690691
1490	0.4029702596	0.5573208707
1491	0.4029100644	0.5572467598
1492	0.4028533026	0.5571811968
1493	0.4027442654	0.5570744146
1494	0.4026223423	0.5569441879
1495	0.4025974701	0.5569227131
1496	0.4025256807	0.5568460083
1497	0.4024979246	0.5568171749
1498	0.4023987606	0.5567100971
1499	0.4023155513	0.5566196672
1500	0.4022942009	0.5565935617
1501	0.4022365139	0.5565279302
1502	0.402162082	0.5564458421
1503	0.4020796161	0.5563573904
1504	0.4020503303	0.5563248398
1505	0.4019902809	0.5562655174
1506	0.4019294585	0.5561961046
1507	0.4019168421	0.556183859
1508	0.4018549485	0.5561193801
1509	0.4018388856	0.5561028886
1510	0.4017795046	0.5560421333
1511	0.4017454001	0.5560032731
1512	0.4016281369	0.5558639706
1513	0.4015578062	0.5557709232
1514	0.4015312625	0.5557405924
1515	0.401419098	0.5556025883
1516	0.4013787234	0.5555569246
1517	0.401327934	0.5554974516
1518	0.4012334779	0.555403476
1519	0.4011109079	0.5552553377
1520	0.4010348712	0.5551634998
1521	0.4009676776	0.5550823049
1522	0.4009023799	0.5550104978
1523	0.4008945299	0.5550011493
1524	0.4008581222	0.5549617218
1525	0.4008336201	0.5549351678
1526	0.4007600333	0.5548444362
1527	0.400735871	0.5548179735
1528	0.4006757977	0.5547576611
1529	0.4005941827	0.554662206
1530	0.4005204747	0.5545802509
1531	0.400446467	0.5544910212
1532	0.4003537909	0.5543872273
1533	0.4003391887	0.5543736201
1534	0.4003016325	0.5543229629
1535	0.4002573924	0.5542803116
1536	0.4001736872	0.5541800735
1537	0.4001362856	0.5541378132
1538	0.4000514342	0.5540399735
1539	0.3999813736	0.5539680204
1540	0.3999590787	0.55394252
1541	0.3999101189	0.5538925003
1542	0.3998768108	0.5538582248
1543	0.3998220416	0.5537870928
1544	0.3997615538	0.5537092578
1545	0.399737606	0.5536795541
1546	0.3996825542	0.5536154095
1547	0.3996579001	0.5535904517
1548	0.3995625372	0.5534787701
1549	0.3994572615	0.5533716314
1550	0.3994091884	0.5533238364
1551	0.399343819	0.5532567357
1552	0.3992853431	0.5531816858
1553	0.3992064397	0.5530860118
1554	0.3991620349	0.5530383508
1555	0.3991360204	0.5530134756
1556	0.3990558276	0.5529203693
1557	0.3988955902	0.5527209645
1558	0.3988614106	0.5526714427
1559	0.3987784757	0.5525795148
1560	0.3987466493	0.5525522604
1561	0.3986878012	0.5524873636
1562	0.3986635564	0.5524633322
1563	0.3985978435	0.5523750991
1564	0.3984866023	0.5522448956
1565	0.3984138022	0.552163572
1566	0.398346025	0.5520866568
1567	0.3982903829	0.552021063
1568	0.398252098	0.5519792485
1569	0.3982431551	0.5519692438
1570	0.3982203255	0.5519453475
1571	0.3981927494	0.5519142051
1572	0.3981453176	0.5518645105
1573	0.3981025711	0.5518032246
1574	0.3980359522	0.5517216243
1575	0.3980205369	0.5517072398
1576	0.3979927158	0.5516810224
1577	0.397922053	0.5516138231
1578	0.3978638135	0.5515486982
1579	0.3977772246	0.551452312
1580	0.397713243	0.5513801641
1581	0.3976570303	0.5513258816
1582	0.3975377054	0.5511914426
1583	0.397475163	0.5511224974
1584	0.397443693	0.5510846167
1585	0.3974349365	0.5510732569
1586	0.3973862068	0.5510115428
1587	0.3973443056	0.5509609895
1588	0.3972309535	0.5508453748
1589	0.3971769626	0.5507789256
1590	0.3971596087	0.5507623181
1591	0.397088024	0.550688338
1592	0.3970444964	0.5506433437
1593	0.3969649356	0.5505496524
1594	0.3968534978	0.5504275725
1595	0.3968151839	0.5503853413
1596	0.3967964168	0.5503662662
1597	0.3967246322	0.5502894352
1598	0.3966473356	0.5501888299
1599	0.3966175503	0.5501583325
1600	0.3965745001	0.5501110292
1601	0.3965370947	0.5500720259
1602	0.3964777628	0.550005009
1603	0.3964236089	0.5499394544
1604	0.3964015377	0.5499166136
1605	0.3962998447	0.5498127072
1606	0.3962502012	0.5497664539
1607	0.3962007768	0.5497126053
1608	0.3961260866	0.5496220673
1609	0.3960493837	0.5495290999
1610	0.3959399221	0.5494155524
1611	0.3958654793	0.5493326133
1612	0.3957867335	0.5492436198
1613	0.3957518751	0.5491972169
1614	0.3956494475	0.5490613656
1615	0.3956081532	0.5490202735
1616	0.3955373314	0.54893759
1617	0.3954884487	0.5488852333
1618	0.3954348915	0.5488255879
1619	0.3953724313	0.5487611903
1620	0.3953274483	0.5487117827
1621	0.3952492111	0.5486236156
1622	0.3951843187	0.5485528091
1623	0.3950950774	0.5484462308
1624	0.395017406	0.5483583455
1625	0.3949672325	0.5482942371
1626	0.394939238	0.5482590193
1627	0.3949044434	0.5482168307
1628	0.3948689403	0.5481797645
1629	0.3948487643	0.5481608953
1630	0.3948252915	0.5481285439
1631	0.3947824184	0.548080436
1632	0.3947217585	0.5480050957
1633	0.3946562537	0.5479258358
1634	0.3945367085	0.5477946349
1635	0.3944224074	0.5476574874
1636	0.3943660031	0.547595729
1637	0.3942514282	0.5474416238
1638	0.3942155988	0.5474030849
1639	0.3942038737	0.5473896273
1640	0.3941702203	0.5473548614
1641	0.3940931492	0.5472622542
1642	0.3940261271	0.5471745588
1643	0.3939824057	0.5471191853
1644	0.3938303268	0.5469507727
1645	0.3937181137	0.5468251696
1646	0.3937091968	0.5468132624
1647	0.3935360617	0.5466072663
1648	0.3934693743	0.5465275591
1649	0.3934043696	0.5464513997
1650	0.3933532953	0.5463912166
1651	0.3933140903	0.5463529289
1652	0.3932763455	0.5463099307
1653	0.3932451598	0.5462780609
1654	0.3932170825	0.5462446205
1655	0.3931718946	0.5461981314
1656	0.3930691983	0.5460724388
1657	0.393015268	0.5460142017
1658	0.3929535393	0.5459375197
1659	0.39286085	0.545819329
1660	0.3928242492	0.5457772763
1661	0.3927916234	0.5457404479
1662	0.3927197633	0.545658631
1663	0.3926379737	0.5455578568
1664	0.3925240022	0.5454556803
1665	0.3924780389	0.5454086172
1666	0.3924325786	0.5453566169
1667	0.3924075349	0.5453317435
1668	0.3922732873	0.5451780652
1669	0.3921972627	0.5450894387
1670	0.3921268454	0.545011039
1671	0.3921027775	0.544979005
1672	0.392031099	0.544902815
1673	0.3919476724	0.544813718
1674	0.3918987329	0.5447553161
1675	0.3918184465	0.5446622665
1676	0.3917467745	0.544585365
1677	0.3916902559	0.5445278489
1678	0.391612912	0.5444319366
1679	0.391564558	0.5443745437
1680	0.3915032457	0.5443018397
1681	0.391479954	0.5442803412
1682	0.3914237389	0.5442103223
1683	0.3913733219	0.5441521113
1684	0.3913469512	0.5441230508
1685	0.3912957635	0.5440584239
1686	0.3912474105	0.5439971143
1687	0.3911371517	0.5438672823
1688	0.3911179615	0.5438474985
1689	0.3910413611	0.5437623399
1690	0.3910165167	0.5437342412
1691	0.3909394778	0.5436344134
1692	0.390895641	0.5435827843
1693	0.390782138	0.5434657482
1694	0.3907437285	0.5434256991
1695	0.3906780146	0.5433516335
1696	0.3906040988	0.5432637855
1697	0.3905691373	0.5432209973
1698	0.3905237585	0.5431728412
1699	0.3904614571	0.5431098972
1700	0.3903534345	0.542965835
1701	0.3903093758	0.5429145354
1702	0.3902446063	0.5428374053
1703	0.3901375759	0.5427073677
1704	0.3901038514	0.5426673533
1705	0.3900062108	0.542556302
1706	0.3899372769	0.5424867397
1707	0.3898827521	0.5424249699
1708	0.3897651812	0.5422885181
1709	0.3897282761	0.5422474082
1710	0.3896767026	0.5421892656
1711	0.3895975012	0.5421065497
1712	0.3895368577	0.5420403778
1713	0.389512735	0.5420134002
1714	0.3894091954	0.5418879288
1715	0.3893602366	0.5418357873
1716	0.3892534572	0.541711211
1717	0.3891708954	0.5416075114
1718	0.3890973396	0.5415292486
1719	0.3890666704	0.5414932113
1720	0.3890006515	0.5414221287
1721	0.3889478953	0.5413590361
1722	0.3889049841	0.5413162839
1723	0.3888413691	0.5412734755
1724	0.3887794733	0.5411997134
1725	0.3887470223	0.5411673316
1726	0.3886147089	0.5410081709
1727	0.3885689802	0.5409693
1728	0.3885230913	0.5409135778
1729	0.3884644743	0.5408597088
1730	0.3884375258	0.5408276418
1731	0.388407151	0.5407988547
1732	0.3883912231	0.5407792773
1733	0.3883331919	0.5407218163
1734	0.3882688037	0.5406420391
1735	0.3881167198	0.5404524291
1736	0.3880676037	0.5403969928
1737	0.3879823522	0.5402975302
1738	0.3879079374	0.5402117314
1739	0.3878346798	0.5401399176
1740	0.3878245311	0.540131233
1741	0.3877893949	0.5400921828
1742	0.3877680142	0.5400657017
1743	0.3877477899	0.5400448438
1744	0.3876952023	0.5399699694
1745	0.3876291276	0.5398984958
1746	0.3875815564	0.5398376346
1747	0.3875130214	0.5397533127
1748	0.3874730878	0.5397046604
1749	0.3873440364	0.5395426799
1750	0.3873158234	0.5395148536
1751	0.3872127651	0.5393989321
1752	0.3871681479	0.5393584744
1753	0.3871424291	0.5393269936
1754	0.387089672	0.5392615694
1755	0.3870499375	0.5392144247
1756	0.3869617049	0.5391226319
1757	0.3869166923	0.5390697009
1758	0.386877467	0.5390338373
1759	0.3868417722	0.5389896772
1760	0.3868327507	0.5389803301
1761	0.3867811433	0.5389287729
1762	0.3867545185	0.5388955974
1763	0.3866854357	0.5388187184
